id,genres,keywords,original_language,original_title,overview,popularity,release_date,runtime,spoken_languages,tagline,vote_average,vote_count,cast,director,combined_features
3633,"['Comedy', 'Crime', 'Mystery', 'Thriller']",detective blackmail independent film,en,Zero Effect,"Daryl Zero is a private investigator. Along with his assistant, Steve Arlo he solves impossible crimes and puzzles. Though a master investigator, when he is not working, Zero doesn't know what to do with himself. He has no social skills, writes bad music, and drives Arlo crazy. In his latest case, Zero must find out who is blackmailing a rich executive, and when his client won't tell him, why.",-0.5905256503003995,1998-01-30 00:00:00,0.4026423196581635,"[{'iso_639_1': 'en', 'name': 'English'}]",The world's most private detective.,-0.078395562851579,-0.5152012609605487,"['Bill', 'Pullman', 'Ben', 'Stiller', 'Ryan', ""O'Neal"", 'Kim', 'Dickens', 'Angela', 'Featherstone']",Jake Kasdan,Zero Effect detective blackmail independent film BillPullmanBenStillerRyanO'NealKimDickensAngelaFeatherstone ComedyCrimeMysteryThriller
3634,"['Thriller', 'Drama']",factory insomnia post it machinist cleaning bathroom tile,en,The Machinist,"The Machinist is the story of Trevor Reznik, a lathe-operator who is dying of insomnia. In a machine shop, occupational hazards are bad enough under normal circumstances; yet for Trevor the risks are compounded by fatigue. Trevor has lost the ability to sleep. This is no ordinary insomnia...",0.4312097077535486,2004-02-09 00:00:00,-0.2621546085031487,"[{'iso_639_1': 'en', 'name': 'English'}]",A little guilt goes a long way...,1.0138680514428284,0.44984861374951424,"['Christian', 'Bale', 'Jennifer', 'Jason', 'Leigh', 'Aitana', 'S\\u00e1nchez-Gij\\u00f3n', 'John', 'Sharian', 'Michael', 'Ironside']",Brad Anderson,The Machinist factory insomnia post it machinist cleaning bathroom tile ChristianBaleJenniferJasonLeighAitanaS\u00e1nchez-Gij\u00f3nJohnSharianMichaelIronside ThrillerDrama
3635,"['Drama', 'Crime']",suicide drug dealer redemption addict existentialism,en,Light Sleeper,"A drug dealer with upscale clientele is having moral problems going about his daily deliveries. A reformed addict, he has never gotten over the wife that left him, and the couple that use him for deliveries worry about his mental well-being and his effectiveness at his job. Meanwhile someone is killing women in apparently drug-related incidents.",-0.4858438220984718,1992-08-21 00:00:00,-0.1735150180816404,"[{'iso_639_1': 'en', 'name': 'English'}]",He was a good man in a deadly business. She was his only way out.,-0.33045639691951906,-0.5475854849441079,"['Willem', 'Dafoe', 'Susan', 'Sarandon', 'Dana', 'Delany', 'David', 'Clennon', 'Mary', 'Beth', 'Hurt']",Paul Schrader,Light Sleeper suicide drug dealer redemption addict existentialism WillemDafoeSusanSarandonDanaDelanyDavidClennonMaryBethHurt DramaCrime
3636,"['Thriller', 'Crime', 'Drama', 'Mystery']",biography,en,Kill the Messenger,A reporter becomes the target of a vicious smear campaign that drives him to the point of suicide after he exposes the CIA's role in arming Contra rebels in Nicaragua and importing cocaine into California. Based on the true story of journalist Gary Webb.,-0.005791164507900081,2014-10-09 00:00:00,0.22536313881514689,"[{'iso_639_1': 'en', 'name': 'English'}]",Can you keep a national secret?,0.4257261052843011,-0.272319581083855,"['Jeremy', 'Renner', 'Mary', 'Elizabeth', 'Winstead', 'Michael', 'Sheen', 'Ray', 'Liotta', 'Robert', 'Patrick']",Michael Cuesta,Kill the Messenger biography JeremyRennerMaryElizabethWinsteadMichaelSheenRayLiottaRobertPatrick ThrillerCrimeDramaMystery
3637,['Drama'],loss of son trauma toy marriage grief,en,Rabbit Hole,Life for a happy couple is turned upside down after their young son dies in an accident.,-0.35918530640887414,2010-12-16 00:00:00,-0.7053525606106901,"[{'iso_639_1': 'en', 'name': 'English'}]",The only way out is through.,0.6777869393522419,-0.42614464500576105,"['Nicole', 'Kidman', 'Aaron', 'Eckhart', 'Dianne', 'Wiest', 'Miles', 'Teller', 'Tammy', 'Blanchard']",John Cameron Mitchell,Rabbit Hole loss of son trauma toy marriage grief NicoleKidmanAaronEckhartDianneWiestMilesTellerTammyBlanchard Drama
3638,"['Comedy', 'Drama', 'Crime']",new york hotel based on novel birthday bath,en,Party Monster,"The New York club scene of the 80s and 90s was a world like no other. Into this candy-colored, mirror ball playground stepped Michael Alig, a wannabe from nowhere special. Under the watchful eye of veteran club kid James St. James, Alig quickly rose to the top... and there was no place to go but down.",-0.5466295829468428,2003-09-05 00:00:00,-0.3951139941354111,"[{'iso_639_1': 'en', 'name': 'English'}]",'Til death do they party...,-0.16241584087422545,-0.5127724441617818,"['Seth', 'Green', 'Macaulay', 'Culkin', 'Chlo\\u00eb', 'Sevigny', 'Diana', 'Scarwid', 'Marilyn', 'Manson']",Fenton Bailey,Party Monster new york hotel based on novel birthday bath SethGreenMacaulayCulkinChlo\u00ebSevignyDianaScarwidMarilynManson ComedyDramaCrime
3639,"['Horror', 'Crime', 'Thriller']",skinhead heroin music cover-up murder,en,Green Room,A young punk rock band find themselves trapped in a secluded venue after stumbling upon a horrific act of violence.,0.2662293591630189,2016-04-15 00:00:00,-0.5280733797676735,"[{'iso_639_1': 'en', 'name': 'English'}]",One way in. No way out.,0.5097463833069483,-0.006768944418669914,"['Anton', 'Yelchin', 'Imogen', 'Poots', 'Alia', 'Shawkat', 'Joe', 'Cole', 'Callum', 'Turner']",Jeremy Saulnier,Green Room skinhead heroin music cover-up murder AntonYelchinImogenPootsAliaShawkatJoeColeCallumTurner HorrorCrimeThriller
3640,"['Comedy', 'Drama', 'Romance']",sex adultery depression infidelity nightclub,en,The Oh in Ohio,"Priscilla and Jack appear to be the perfect couple, but they have a secret: She is sexually frustrated. They separate in the hope of resolving the situation. While Jack moves into a bachelor pad and begins an affair with a student, Priscilla discovers the joys of self-pleasuring and finds an unusual bed-mate.",-0.46399632810903296,2006-03-30 00:00:00,-0.8383119462429526,"[{'iso_639_1': 'en', 'name': 'English'}]",One woman's story is about to climax.,-0.24643611889687264,-0.5378702177490402,"['Parker', 'Posey', 'Danny', 'DeVito', 'Paul', 'Rudd', 'Mischa', 'Barton', 'Miranda', 'Bailey']",Billy Kent,The Oh in Ohio sex adultery depression infidelity nightclub ParkerPoseyDannyDeVitoPaulRuddMischaBartonMirandaBailey ComedyDramaRomance
3641,"['Drama', 'Science', 'Fiction', 'Mystery']",trilogy ayn rand,en,Atlas Shrugged Part III: Who is John Galt?,"Approaching collapse, the nation's economy is quickly eroding. As crime and fear take over the countryside, the government continues to exert its brutal force against the nation's most productive who are mysteriously vanishing - leaving behind a wake of despair. One man has the answer. One woman stands in his way. Some will stop at nothing to control him. Others will stop at nothing to save him. He swore by his life. They swore to find him.",-0.6219755955716768,2014-09-12 00:00:00,-0.35079419892465696,"[{'iso_639_1': 'en', 'name': 'English'}]",Who is John Galt?,-1.8428214013271607,-0.5475854849441079,"['Eric', 'Allan', 'Kramer', 'Rob', 'Morrow', 'Stephen', 'Tobolowsky', 'Kristoffer', 'Polaha', 'Lew', 'Temple']",James Manera,Atlas Shrugged Part III: Who is John Galt? trilogy ayn rand EricAllanKramerRobMorrowStephenTobolowskyKristofferPolahaLewTemple DramaScienceFictionMystery
3642,"['Comedy', 'Crime', 'Drama']",brother brother relationship robbery burglar language barrier motel,en,Bottle Rocket,"Upon his release from a mental hospital following a nervous breakdown, the directionless Anthony joins his friend Dignan, who seems far less sane than the former. Dignan has hatched a hair-brained scheme for an as-yet-unspecified crime spree that somehow involves his former boss, the (supposedly) legendary Mr. Henry.",-0.30874599052865387,1996-02-21 00:00:00,-0.7053525606106901,"[{'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]","They're not really criminals, but everyone's got to have a dream.",0.5937666613295948,-0.33223039545343946,"['Luke', 'Wilson', 'Owen', 'Wilson', 'Lumi', 'Cavazos', 'Andrew', 'Wilson', 'Robert', 'Musgrave']",Wes Anderson,Bottle Rocket brother brother relationship robbery burglar language barrier motel LukeWilsonOwenWilsonLumiCavazosAndrewWilsonRobertMusgrave ComedyCrimeDrama
3643,"['Crime', 'Drama', 'Thriller']",brother brother relationship bar gun hostage siege,en,Albino Alligator,Three petty thieves who the police believe to be major criminals are chased into a basement bar where they take five hostages including all the bar employees. The rest of the movie deals with the cops lurking outside the bar while the trio try to get hold of the situation inside.,-0.6013131817281,1996-09-09 00:00:00,-0.4394337893461653,"[{'iso_639_1': 'en', 'name': 'English'}]",They Planned The Perfect Crime... Until It All Went Perfectly Wrong!,-0.4144766749421663,-0.5232973169564386,"['Matt', 'Dillon', 'Faye', 'Dunaway', 'Gary', 'Sinise', 'William', 'Fichtner', 'Viggo', 'Mortensen']",Kevin Spacey,Albino Alligator brother brother relationship bar gun hostage siege MattDillonFayeDunawayGarySiniseWilliamFichtnerViggoMortensen CrimeDramaThriller
3644,"['Drama', 'Foreign', 'History']",biography mahatma gandhi tragedy,hi,"Gandhi, My Father","With Gandhi My Father, producer Anil Kapoor and director Feroz Abbas Khan have shed light onto Gandhi the person, rather than Gandhi the icon. Using Gandhi’s political career as a canvas, the film paints a picture of his intricate, complex, and strained relationship with his son Harilal Gandhi.",-0.6738267714300141,2007-08-03 00:00:00,1.2890382238732463,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'en', 'name': 'English'}]",To the People...He was a Father. To his Son...he was a Father he never had.,-0.078395562851579,-0.5581103577387646,"['Darshan', 'Jariwala', 'Akshaye', 'Khanna', 'Bhumika', 'Chawla', 'Shefali', 'Shah', 'Vinay', 'Jain']",Feroz Abbas Khan,"Gandhi, My Father biography mahatma gandhi tragedy DarshanJariwalaAkshayeKhannaBhumikaChawlaShefaliShahVinayJain DramaForeignHistory"
3645,['Documentary'],prison prisoner jail guard prison cell bagdad,en,Standard Operating Procedure,Errol Morris examines the incidents of abuse and torture of suspected terrorists at the hands of U.S. forces at the Abu Ghraib prison.,-0.6484316403168443,2008-02-12 00:00:00,0.4469621148689176,"[{'iso_639_1': 'en', 'name': 'English'}]",,0.4257261052843011,-0.5483950905436968,"['Javal', 'Davis', 'Ken', 'Davis', 'Tony', 'Diaz', 'Tim', 'Dugan', 'Lynndie', 'England']",Errol Morris,Standard Operating Procedure prison prisoner jail guard prison cell bagdad JavalDavisKenDavisTonyDiazTimDuganLynndieEngland Documentary
3646,['Drama'],punk independent film coming of age teenage girl alcoholic father,en,Out of the Blue,"Dennis Hopper is a hard-drinking truck driver who loses control of his truck under the influence and slams it into a busload of screaming children. After serving his five year jail sentence, Hopper finds his daughter, Cebe (Linda Manz), the love of his live, grown into a rebellious punk in a backwater town, having barely been looked after by her junkie mon (Sharron Farrell). Cebe's hopes of once again becoming a ""normal"" family painfully proves to be doomed, as she desperately tries to hold everyone together. Hopper's loose, naturalistic style and sympathetic, yet critical attitude infuses the drama with a painful power that finally erupts in a devastating and thrillling conclusion.",-0.6550180894904116,1980-05-01 00:00:00,-0.5723931749784277,"[{'iso_639_1': 'en', 'name': 'English'}]",A harrowing drama from the director of Easy Rider,0.34170582726165466,-0.5459662737449299,"['Dennis', 'Hopper', 'Raymond', 'Burr', 'Sharon', 'Farrell', 'Linda', 'Manz', 'Don', 'Gordon']",Dennis Hopper,Out of the Blue punk independent film coming of age teenage girl alcoholic father DennisHopperRaymondBurrSharonFarrellLindaManzDonGordon Drama
3647,"['Comedy', 'Horror']",cabin chainsaw hillbilly body in chipper cut off jeans,en,Tucker and Dale vs Evil,"Two hillbillies are suspected of being killers by a group of paranoid college kids camping near the duo's West Virginian cabin. As the body count climbs, so does the fear and confusion as the college kids try to seek revenge against the pair.",-0.049866758040662235,2010-01-22 00:00:00,-0.7939921510321984,"[{'iso_639_1': 'en', 'name': 'English'}]",Evil just messed with the wrong hillbillies.,1.0138680514428284,0.12600637391392264,"['Alan', 'Tudyk', 'Tyler', 'Labine', 'Katrina', 'Bowden', 'Jesse', 'Moss', 'Philip', 'Granger']",Eli Craig,Tucker and Dale vs Evil cabin chainsaw hillbilly body in chipper cut off jeans AlanTudykTylerLabineKatrinaBowdenJesseMossPhilipGranger ComedyHorror
3648,"['Drama', 'Romance']",independent film,en,"Lovely, Still",A holiday fable that tells the story of an elderly man discovering love for the first time.,-0.6359268596107329,2008-01-01 00:00:00,-0.6610327653999359,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]","Something mysterious, new, unexpected and lovely is happening to Robert Malone.",0.08964499319371462,-0.5492046961432858,"['Martin', 'Landau', 'Ellen', 'Burstyn', 'Adam', 'Scott', 'Elizabeth', 'Banks']",Nicholas Fackler,"Lovely, Still independent film MartinLandauEllenBurstynAdamScottElizabethBanks DramaRomance"
3649,"['Action', 'Drama', 'Romance']",mountains engineer railroad ethics,en,Tycoon,"Engineer Johnny Munroe is enlisted to build a railroad tunnel through a mountain to reach mines. His task is complicated, and his ethics are compromised, when he falls in love with his boss's daughter",-0.6750289119040715,1947-12-27 00:00:00,0.9344798621872132,"[{'iso_639_1': 'en', 'name': 'English'}]",Breath-taking Adventure !,0.4257261052843011,-0.5564911465395866,"['John', 'Wayne', 'Laraine', 'Day', 'Cedric', 'Hardwicke', 'Judith', 'Anderson', 'Anthony', 'Quinn']",Richard Wallace,Tycoon mountains engineer railroad ethics JohnWayneLaraineDayCedricHardwickeJudithAndersonAnthonyQuinn ActionDramaRomance
3650,"['Comedy', 'Drama']",bomb fire fbi quarantine independent film,en,Desert Blue,"An academic obsessed with ""roadside attractions"" and his tv-star daughter finally discover the world's largest ice cream cone, the centerpiece for an old gold-rush town struggling to stay on the map. They end up staying longer than expected because of an accident that spilled an unknown cola ingredient all over the highway. They spend the next few days with the various residents of the town which include a teenage girl who loves to blow things up and a boy trying to keep alive his fathers dream of building a beachside resort in the middle of the desert.",-0.6412926941426941,1999-06-06 00:00:00,-0.7496723558214443,"[{'iso_639_1': 'en', 'name': 'English'}]","Once You Get There, You'll Never Want To Leave",-0.4984969529648127,-0.5524431185416417,"['Casey', 'Affleck', 'Kate', 'Hudson', 'Brendan', 'Sexton', 'III', 'Christina', 'Ricci', 'Ethan', 'Suplee']",Morgan J. Freeman,Desert Blue bomb fire fbi quarantine independent film CaseyAffleckKateHudsonBrendanSextonIIIChristinaRicciEthanSuplee ComedyDrama
3651,"['Horror', 'Science', 'Fiction', 'Thriller']",,en,Decoys,"Luke and Roger are just another couple of college guys trying to lose their virginity. But when Luke sees something unusual, he begins to suspect that the girls on campus aren't exactly...human.",-0.5803991358983038,2004-02-27 00:00:00,-0.5280733797676735,"[{'iso_639_1': 'en', 'name': 'English'}]",They can seduce anyone... Prey it isn't you!,-1.1706591771459864,-0.5330125841515063,"['Kim', 'Poirier', 'Stefanie', 'von', 'Pfetten', 'Elias', 'Toufexis', 'Meghan', 'Ory', 'Ennis', 'Esmer']",Matthew Hastings,Decoys  KimPoirierStefanievonPfettenEliasToufexisMeghanOryEnnisEsmer HorrorScienceFictionThriller
3652,"['Horror', 'Thriller']",rap music pennsylvania brother sister relationship farm grandparents,en,The Visit,"The terrifying story of a brother and sister who are sent to their grandparents' remote Pennsylvania farm for a weeklong trip. Once the children discover that the elderly couple is involved in something deeply disturbing, they see their chances of getting back home are growing smaller every day.",0.5473023820260292,2015-09-10 00:00:00,-0.5723931749784277,"[{'iso_639_1': 'en', 'name': 'English'}]",No one loves you like your grandparents.,-0.078395562851579,0.5413340465030689,"['Olivia', 'DeJonge', 'Ed', 'Oxenbould', 'Kathryn', 'Hahn', 'Benjamin', 'Kanes', 'Deanna', 'Dunagan']",M. Night Shyamalan,The Visit rap music pennsylvania brother sister relationship farm grandparents OliviaDeJongeEdOxenbouldKathrynHahnBenjaminKanesDeannaDunagan HorrorThriller
3653,"['Drama', 'War']",iraq iraq war,en,Redacted,Redacted is a film written and directed by Brian De Palma that is a fictional drama loosely based on the Mahmudiyah killings in Iraq.,-0.5572223815676277,2007-01-01 00:00:00,-0.7496723558214443,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",,0.08964499319371462,-0.5297741617531504,"['Izzy', 'Diaz', 'Rob', 'Devaney', 'Ty', 'Jones', 'Anas', 'Wellman', 'Mike', 'Figueroa']",Brian De Palma,Redacted iraq iraq war IzzyDiazRobDevaneyTyJonesAnasWellmanMikeFigueroa DramaWar
3654,"['Romance', 'Thriller']",beach murder,de,Fascination,"Young Scott Doherty (Adam Garcia) gets suspicious when his mother (Jacqueline Bisset) plans to wed Oliver Vance (Stuart Wilson) soon after her husband's untimely death. Scott investigates with Oliver's pretty daughter, Kelly (Alice Evans), who shared Scott's doubts about the upcoming nuptials. Along the way, he falls in love with Kelly, but a fatal explosion turns Scott's life upside down - and the evidence points to him as the murderer. Has he been framed?",-0.669456593989237,2004-10-13 00:00:00,-0.5280733797676735,"[{'iso_639_1': 'en', 'name': 'English'}]",,-1.9268416793498073,-0.5564911465395866,"['Jacqueline', 'Bisset', 'Adam', 'Garcia', 'James', 'Naughton', 'Stuart', 'Wilson', 'Alice', 'Evans']",Klaus Menzel,Fascination beach murder JacquelineBissetAdamGarciaJamesNaughtonStuartWilsonAliceEvans RomanceThriller
3655,"['Horror', 'Thriller', 'Science', 'Fiction']",found footage area 51,en,Area 51,"Three young conspiracy theorists attempt to uncover the mysteries of Area 51, the government's secret location rumored to have hosted encounters with alien beings. What they find at this hidden facility exposes unimaginable secrets.",-0.43148540636845334,2015-05-15 00:00:00,-0.7053525606106901,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'pt', 'name': 'Português'}]",,-1.5907605672592202,-0.4374791234000068,"['Reid', 'Warner', 'Darrin', 'Bragg', 'Ben', 'Rovner', 'Jelena', 'Nik', 'Roy', 'Abramsohn']",Oren Peli,Area 51 found footage area 51 ReidWarnerDarrinBraggBenRovnerJelenaNikRoyAbramsohn HorrorThrillerScienceFiction
3656,['Thriller'],barcelona spain blackmail concierge caretaker stalking,es,Mientras duermes,"Apartment concierge Cesar is a miserable person who believes he was born without the ability to be happy. As a result, he decides his mission is to make life hell for everyone around him. A majority of the tenants are easy to agitate, but Clara proves to be harder than the most. So Cesar goes to creepy extremes to make this young woman mentally break down. Things get even more complicated in this twisted relationship when her boyfriend, Marcos, shows up.",-0.3892912559909884,2011-10-14 00:00:00,0.0037641627613761754,"[{'iso_639_1': 'es', 'name': 'Español'}]",Someone is watching over you,0.7618072173748883,-0.3961892378209688,"['Luis', 'Tosar', 'Marta', 'Etura', 'Alberto', 'San', 'Juan', 'Petra', 'Mart\\u00ednez', 'Iris', 'Almeida']",Jaume Balaguer\u00f3,Sleep Tight barcelona spain blackmail concierge caretaker stalking LuisTosarMartaEturaAlbertoSanJuanPetraMart\u00ednezIrisAlmeida Thriller
3657,"['Horror', 'Comedy', 'Crime', 'Thriller']",ransom hostage hostage drama,en,The Cottage,"In a remote part of the countryside, a bungled kidnapping turns into a living nightmare for four central characters when they cross paths with a psychopathic farmer and all hell breaks loose.",-0.4125446718332609,2008-02-07 00:00:00,-0.6610327653999359,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'pl', 'name': 'Polski'}]",Sleeps Six Bloody Comfortably,0.17366527121636105,-0.4949611209708243,"['Andy', 'Serkis', 'Reece', 'Shearsmith', 'Jennifer', 'Ellison', 'Steven', ""O'Donnell"", 'James', 'Bierman']",Paul Andrew Williams,The Cottage ransom hostage hostage drama AndySerkisReeceShearsmithJenniferEllisonStevenO'DonnellJamesBierman HorrorComedyCrimeThriller
3658,"['Drama', 'Fantasy', 'Comedy']",suicide life and death coma afterlife,en,Dead Like Me: Life After Death,"When George and her colleagues get a new boss whose focus is on moving souls quickly and enjoying life without consequences, the team begins to break the strict reaper rules. While her friends fall victim to their desires for money, success, and fame, George breaks another rule by revealing her true identity to her living family.",-0.42925766682757616,2009-02-17 00:00:00,-0.8826317414537067,"[{'iso_639_1': 'en', 'name': 'English'}]",,-0.24643611889687264,-0.5071052049646589,"['Ellen', 'Muth', 'Jasmine', 'Guy', 'Callum', 'Blue', 'Sarah', 'Wynter', 'Britt', 'McKillip']",Stephen Herek,Dead Like Me: Life After Death suicide life and death coma afterlife EllenMuthJasmineGuyCallumBlueSarahWynterBrittMcKillip DramaFantasyComedy
3659,"['Comedy', 'Documentary']",penguin balzen antarctic,en,Farce of the Penguins,"In this spoof of ""March of the Penguins,"" nature footage of penguins near the South Pole gets a soundtrack of human voices. Carl and Jimmy, best friends, walk 70 miles to the mating grounds where the female penguins wait. The huddled masses of females - especially Melissa and Vicki - talk about males, mating, and what might happen this year. Carl, Jimmy, and the other males make the long trek talking about food, fornication and flatulence. Until this year, Carl's sex life has been dismal, but he falls hard for Melissa. She seems to like him. A crisis develops when Jimmy comes upon something soft in the dark. Can friends forgive? Does parenthood await Carl and Melissa?",-0.6146806872075412,2006-12-01 00:00:00,-1.1928703079289857,"[{'iso_639_1': 'en', 'name': 'English'}]",What Happens In Antarctica... Stays in Antarctica,-2.4309633474856875,-0.5492046961432858,"['Samuel', 'L.', 'Jackson', 'Jim', 'Belushi', 'Whoopi', 'Goldberg', 'Christina', 'Applegate', 'Jason', 'Biggs']",Bob Saget,Farce of the Penguins penguin balzen antarctic SamuelL.JacksonJimBelushiWhoopiGoldbergChristinaApplegateJasonBiggs ComedyDocumentary
3660,['Drama'],,en,Flying By,"A real estate developer goes to his 25th high school reunion without his wife, and finds his old teenage band playing. They get him up on stage for a couple of songs, and convince him come to a rehearsal. His wife is outraged that he played. His daughter thinks it's kind of cool. His Mother, in a retirement home, encourages him to enjoy life. He feels some temporary relief from the pressures of business complexities and the stress of marriage tensions. The band gets booked at a popular bar, which leads to a last minute booking to open for a reunion tour, with the possibility of additional tour dates. But the band has internal conflicts. He faces a tough decision to give it a shot even though it will affect his marriage, his family, particularly his daughter, and his business.",-0.6277838361465841,2009-01-01 00:00:00,-0.5280733797676735,"[{'iso_639_1': 'en', 'name': 'English'}]",It's about the music,0.7618072173748883,-0.5581103577387646,"['Billy', 'Ray', 'Cyrus', 'Heather', 'Locklear', 'Ahnaise', 'Christmas', 'Arabella', 'Field', 'Mo', 'Collins']",,Flying By  BillyRayCyrusHeatherLocklearAhnaiseChristmasArabellaFieldMoCollins Drama
3661,"['Music', 'Drama', 'Comedy']",father son relationship rock band grieving father,en,Rudderless,"A grieving father in a downward spiral stumbles across a box of his recently deceased son's demo tapes and lyrics. Shocked by the discovery of this unknown talent, he forms a band in the hope of finding some catharsis.",-0.34270967933263696,2014-10-17 00:00:00,-0.0848754276601321,"[{'iso_639_1': 'en', 'name': 'English'}]",The way back begins with a single chord.,1.0978883294654755,-0.47472098098109977,"['Billy', 'Crudup', 'Anton', 'Yelchin', 'Felicity', 'Huffman', 'Selena', 'Gomez', 'Laurence', 'Fishburne']",William H. Macy,Rudderless father son relationship rock band grieving father BillyCrudupAntonYelchinFelicityHuffmanSelenaGomezLaurenceFishburne MusicDramaComedy
3662,"['Family', 'Animation']",baseball surrealism children new york yankees,en,Henry & Me,"Henry &amp; Me tells the courageous story of Jack (AUSTIN WILLIAMS), a brave young boy who is dealt a life changing blow. Low on confidence and filled with self-doubt, hope seems lost until a mysterious stranger named Henry (RICHARD GERE) appears. With the touch of his pin, Henry sweeps Jack away to a magical world where illness no longer exists and New York Yankee legends play forever. The incredible journey brings Jack face to face with Babe Ruth (CHAZZ PALMINTERI), Thurman Munson (PAUL SIMON), Lefty Gomez (LUIS GUZMAN) and Mickey Mantle (DAVID MANTLE) – who all teach Jack to face his fears and never give up. The movie climaxes at Yankee stadium, where Jack must test his newfound courage to save the season and find his way home. Featuring an all star-cast of unforgettable characters, Henry &amp; Me is heartwarming movie experience for the entire family with a message of hope… when life throws a curve… swing away!",-0.6449545694861647,2014-08-18 00:00:00,-1.7690276456687897,"[{'iso_639_1': 'en', 'name': 'English'}]",,-2.5990039035309813,-0.5573007521391756,"['Richard', 'Gere', 'Luis', 'Guzm\\u00e1n', 'Chazz', 'Palminteri', 'Cyndi', 'Lauper', 'Lucie', 'Arnaz']",Barrett Esposito,Henry & Me baseball surrealism children new york yankees RichardGereLuisGuzm\u00e1nChazzPalminteriCyndiLauperLucieArnaz FamilyAnimation
3663,"['Romance', 'Comedy']",photographer surgeon orchestra doctor car accident,en,Christmas Eve,"Hilarity, romance, and transcendence prevail after a power outage traps six different groups of New Yorkers inside elevators on Christmas Eve.",-0.6139887228094271,2015-12-04 00:00:00,-0.5280733797676735,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'en', 'name': 'English'}]",They'll be home for Christmas...if only in their dreams.,0.00562471517106743,-0.540299034547807,"['Patrick', 'Stewart', 'Cheryl', 'Hines', 'Gary', 'Cole', 'Jon', 'Heder', 'James', 'Roday']",Mitch Davis,Christmas Eve photographer surgeon orchestra doctor car accident PatrickStewartCherylHinesGaryColeJonHederJamesRoday RomanceComedy
3664,"['TV', 'Movie', 'Crime', 'Drama', 'Thriller']",,en,We Have Your Husband,"American-born Jayne Valseca, her husband Eduardo, the son of a legendary Mexican newspaper publisher, and their two children live an idyllic life on their 1,000 acre ranch outside of a peaceful Mexico town. But in the summer of 2007, their peaceful life is turned into a real-life nightmare when Eduardo is ambushed and kidnapped by strangers. With kidnapping becoming a pervasive and lucrative business in Mexico, Jayne is at the mercy of the kidnappers when they demand millions for the husband's safe release. She's pushed to the limit to do everything she possibly can to raise the money necessary to bring Eduardo back alive. As Eduardo is starved and tortured, he looses hope of ever seeing his family again but despite the dire and bleak times, Jayne refuses to give up and decides to turn the tables on the kidnappers and makes demands of her own. The film is based on a true story from the book, We Have Your Husband: One Woman's Terrifying Story of a Kidnapping in Mexico.",-0.673157585554813,2011-11-12 00:00:00,-0.7939921510321984,"[{'iso_639_1': 'en', 'name': 'English'}]",,-0.9185983430780464,-0.5573007521391756,"['Teri', 'Polo', 'Esai', 'Morales', 'Nicholas', 'Gonzalez', 'Olivia', ""d'Abo"", 'William', 'R.', 'Moses']",Eric Bross,We Have Your Husband  TeriPoloEsaiMoralesNicholasGonzalezOliviad'AboWilliamR.Moses TVMovieCrimeDramaThriller
3665,"['Thriller', 'Drama']",cia retirement espionage terrorism,en,Dying of the Light,"Evan Lake, a veteran CIA agent, has been ordered to retire. But when his protégé uncovers evidence that Lake's nemesis, the terrorist Banir, has resurfaced, Lake goes rogue, embarking on a perilous, intercontinental mission to eliminate his sworn enemy.",-0.3470920786291564,2014-12-04 00:00:00,-0.5723931749784277,"[{'iso_639_1': 'ar', 'name': 'العربية'}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'ro', 'name': 'Română'}]",,-1.33869973319128,-0.4641961081864431,"['Nicolas', 'Cage', 'Anton', 'Yelchin', 'Alexander', 'Karim', 'Ir\\u00e8ne', 'Jacob', 'Aymen', 'Hamdouchi']",Paul Schrader,Dying of the Light cia retirement espionage terrorism NicolasCageAntonYelchinAlexanderKarimIr\u00e8neJacobAymenHamdouchi ThrillerDrama
3666,"['Action', 'Thriller', 'War']",gun oil secret service woman director mina,en,Born Of War,"Mina, a young college student, has her life ripped away after her family is killed. When she finds out their murder was part of a botched kidnapping to return her to her real father—a terrorist in the middle east.",-0.640652947544692,2013-12-05 00:00:00,0.09240375318288446,"[{'iso_639_1': 'en', 'name': 'English'}]",,-1.6747808452818673,-0.5540623297408197,"['James', 'Frain', 'Sofia', ""Black-D'Elia"", 'Lydia', 'Leonard', 'Joey', 'Ansah', 'Michael', 'Maloney']",Vicky Jewson,Born Of War gun oil secret service woman director mina JamesFrainSofiaBlack-D'EliaLydiaLeonardJoeyAnsahMichaelMaloney ActionThrillerWar
